product_id,product_name,product_name_original,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
536f5439f278dff98e415fce685cc77b,Cama Mesa Banho - 4kg - 65x18x55cm,,cama_mesa_banho,36,432,1,4940,65,18,55
18af17f3ce7321c209d5ce9932248c4e,Fashion Bolsas E Acessorios - 100g - 16x11x13cm,,fashion_bolsas_e_acessorios,28,177,3,100,16,11,13
9804060d742be8facca9ff94f9aa436e,Limpa Para-brisas 500ml,,automotivo,57,1291,4,617,22,17,15
6e3186505d9f4c946921bd51a5b79742,Teclado Mecânico RGB,,informatica_acessorios,43,230,1,580,32,13,17
f110ebb80f170dbfc737459f401902b8,Protetor Solar FPS 50,,beleza_saude,40,789,3,450,40,7,20
91072b0e0e5d60ea13524c273da16106,Aromatizante Automotivo Baunilha,,automotivo,43,481,4,100,18,9,16
bd59d7bffae06b0b2ee40cf5b7939626,Estante Organizadora 6 Prateleiras,,moveis_escritorio,33,1197,1,21450,101,8,60
24b4132a43608c2949226ad2f774845f,Boneca Articulada 30cm,,brinquedos,27,708,2,250,17,7,18
f124ba93c961061c1358bab8b90730ba,Audio - 150g - 27x5x20cm,,audio,50,447,1,150,27,5,20
87e6cf7eb3e4996b725323a1d704fb8b,Caneta 3D Iniciante,,cool_stuff,53,431,1,1000,16,19,15
3373d1ed7bf5f3187f110c0e9e40a02b,Produto - 200g - 25x5x15cm,,,,,,200,25,5,15
1860189a4eaca04ccb8324bf0ea4384c,Shampoo Anticaspa 300ml,,beleza_saude,63,1192,1,188,18,18,18
b20dff2518b593f3092fb7b3ba13588e,Produto - 750g - 30x19x18cm,,,,,,750,30,19,18
96c1f14a0754e0f2c40523478a4075df,Creme Dental Branqueador 90g,,beleza_saude,49,484,1,150,16,7,15
d8c199ae0fce3ce0ba91596db04910be,Martelo de Aço 800g,,construcao_ferramentas_construcao,49,645,1,1800,20,6,20
e4d56c64196ecb182e719d9bacd0628a,Fralda Ecológica Tam G (50un),,bebes,60,1217,2,500,25,4,18
977e5f8adaa0cd1dac4f4b1969ec598b,Ventilador de Mesa 40cm,,climatizacao,37,1907,5,300,16,10,11
50f45d42cdfecd33a2424a1c617d251f,Cama Mesa Banho - 450g - 16x20x30cm,,cama_mesa_banho,55,221,1,450,16,20,30
2367943ffa6af39caabaf4f8f90e0d3a,Prateleira Flutuante para Sala,,moveis_decoracao,58,2128,2,350,69,11,11
016f3b29107ed03252e477b08445cec4,Aromatizante Automotivo Baunilha,,automotivo,56,871,2,3500,25,5,25
94bda974ca191307bd049cfd54d7f468,Teclado Multimídia ABNT2,,informatica_acessorios,32,1095,2,600,38,2,29
211c67e3e61d45efe54ed020191d042f,Pacote de Canetas Esferográficas (10un),,papelaria,58,238,1,1900,18,38,30
f99a41d435a967be6af245991a48428a,Balão de Voleibol Praia,,esporte_lazer,58,1100,1,3720,26,32,33
bd69e6d599b9a3d9c298617c14e46f9f,Cama Mesa Banho - 700g - 45x15x30cm,,cama_mesa_banho,54,405,1,700,45,15,30
f4c6e3643d47244bec4766d72c07ac4f,Livros Importados - 700g - 29x2x22cm,,livros_importados,48,636,1,700,29,2,22
b00e24be53a1785f1f613e747809a5ff,Raquete de Tênis Júnior,,esporte_lazer,48,567,1,1400,26,18,18
a9f386c43d436bf2a431efe073ecbc70,Mouse Óptico USB,,informatica_acessorios,22,716,2,150,41,2,29
a18c130946b89ab774bc5948fe71e2a5,Controle Sem Fio para PS5,,consoles_games,53,520,6,300,20,5,15
07faa4b332434d6455398852452e2783,Prateleira Flutuante para Livros,,moveis_decoracao,30,459,1,350,16,28,16
eb356ef61e2262adcadc023b9522609d,Relógio Casual Masculino,,relogios_presentes,60,261,3,200,16,2,11
3ecb2f23ecd8934a20027accead2b058,Kit de Poda (Tesoura + Serrote),,ferramentas_jardim,39,374,3,700,16,3,12
cd6e125f1385d66bd4d682a54f64750d,Teclado Musical 49 Teclas,,instrumentos_musicais,52,206,1,1400,31,50,31
f348ae21168771dfd5b8081e387b4f6b,Kit de Limpeza Multiuso (5pç),,utilidades_domesticas,52,340,3,250,25,10,15
660c03ec104ffe00c7b8e5a885cbee1e,Kit de Limpeza Multiuso (5pç),,utilidades_domesticas,60,257,1,465,17,14,19
27672da99215b426dc0ced05731bccc6,Fashion Bolsas E Acessorios - 200g - 16x2x11cm,,fashion_bolsas_e_acessorios,59,412,3,200,16,2,11
660fc6f47144a19180d7309e37155f1e,Fashion Roupa Masculina - 800g - 40x6x30cm,,fashion_roupa_masculina,54,265,2,800,40,6,30
4c2da344ea77566a0d45390f5cbd78e8,Liquidificador 600W,,eletrodomesticos,57,217,1,250,27,13,17
073b807aaf20e2382efc8ddc07bf7a5b,Bola de Futebol Oficial,,esporte_lazer,54,1394,2,7700,59,38,42
17de10d52ada234d16d3991c1b9546f8,Trem Elétrico com Luzes e Som,,brinquedos,45,128,1,400,22,14,14
5efb4125102dcaa9a937dc2002c96aba,Fogão 4 Bocas Inox,,eletrodomesticos,54,156,1,400,55,13,12
84fad62439091ff986a3885bfd6d299d,Raquete de Tênis Júnior,,esporte_lazer,46,3985,1,150,19,7,16
83f6e0a993efdfa2bf9550a204422cb7,Moveis Cozinha Area De Servico Jantar E Jardim - 15kg - 60x105x15cm,,moveis_cozinha_area_de_servico_jantar_e_jardim,55,875,5,15800,60,105,15
03e9fcb7adffd8c9e14285c979ea59c9,Kit de Poda (Tesoura + Serrote),,ferramentas_jardim,45,287,1,700,21,14,17
d487d19bd9ea9420465fc556ce17ef4e,Cama Mesa Banho - 1kg - 50x5x50cm,,cama_mesa_banho,52,126,2,1300,50,5,50
12f54c9922a614df9d112a6d7537bb9d,Película de Vidro Temperado Universal,,telefonia,55,592,1,275,18,4,12
9c8175269cef413a4b94529295cc1991,Telefonia Fixa - 394g - 21x16x17cm,,telefonia_fixa,60,789,4,394,21,16,17
963022ab2afed8b12ad312739a142b07,Luminária Pendente Moderna,,moveis_decoracao,51,1244,3,700,35,20,35
5115d8cd6438c0c4d8abdf38d5d41ebd,Fashion Bolsas E Acessorios - 350g - 16x2x20cm,,fashion_bolsas_e_acessorios,46,128,7,350,16,2,20
274221dea414cc167dce4f2716b1315a,Coleira Antipulgas 8 Meses,,pet_shop,52,717,2,300,20,30,20
010c79af51e82f60de174b6da6060c0a,Jogo de Blocos 200pç,,brinquedos,60,678,1,192,20,16,12
623eb5b692e915575c7392ca5cd5cd53,Tábua de Picar Bambu (3pç),,utilidades_domesticas,53,534,1,350,27,10,27
a86bf954ba3a0e7e31f2b6dc5267212b,Relógio Casual Masculino,,relogios_presentes,41,66,1,700,20,13,15
f5f1ce81676b7ce780092a7b8d9135b4,Relógio Esportivo com GPS,,relogios_presentes,43,886,1,275,18,9,12
990a2a3f3eb2d34d94b735af4a339f16,Creme Dental Branqueador 90g,,beleza_saude,53,908,1,1375,23,14,16
0cd7885ebb79eda16c32c1043681fc19,Jogo de Blocos 200pç,,brinquedos,29,643,1,10408,65,40,54
1b3c5b1455f3e42d831fb778055c9e45,Headset Gamer 7.1 Surround,,consoles_games,52,1916,5,900,20,20,16
37c4348304039a0f963eb67b5eeb0710,Lixeira Automática 12L,,utilidades_domesticas,57,347,1,800,30,40,30
f744c6a73a924600d92abc66a44d4f7f,Shampoo Anticaspa 300ml,,beleza_saude,46,578,1,3350,36,22,22
addd109cd809043dce31d9d023f51ed2,Shampoo Anticaspa 500ml,,beleza_saude,47,1920,1,342,18,14,14
af56f441a3b2e3181eeeb71ac93a6749,Telefonia Fixa - 700g - 16x8x16cm,,telefonia_fixa,59,2087,1,700,16,8,16
eeae7f73dc4d5690cd92f81ec2abd064,Protetor Solar FPS 50,,beleza_saude,37,367,1,50,16,3,15
623ca22610ff4563843c9568e1f9c870,Tábua de Picar Bambu (3pç),,utilidades_domesticas,45,711,1,9700,25,60,25
2e513e110e3f95926fa3d1ac44444ff4,Carregador Portátil 10000mAh,,eletronicos,56,320,1,150,24,8,16
2f58dd6eba44d0096d2d56fcd75700aa,Mesa de Escritório 120x60cm,,moveis_escritorio,33,2403,1,16750,58,28,58
8f81f9f8a5ad7f2c892d07b91b9c2607,Boneca Articulada 30cm,,brinquedos,58,992,1,19500,45,50,45
79469b17ae739422fe9f4c789d6de229,Carregador Veicular Bluetooth FM,,automotivo,55,248,1,3750,33,20,33
5e14c2beea650eac6b94bc9d446cd71a,Webcam Full HD 1080p,,eletronicos,46,272,1,175,22,12,16
51ff0a0f61611dfa94e43c834c949dd3,Kit de Limpeza Multiuso (5pç),,utilidades_domesticas,60,312,2,1950,23,65,23
f4116e296faeae4edac03ac7a501da81,Perfume Aventus 100ml,,perfumaria,43,574,1,150,17,9,11
5c9d92777b62444d9fbffe92338d9e21,Construcao Ferramentas Iluminacao - 750g - 28x5x25cm,,construcao_ferramentas_iluminacao,58,575,1,750,28,5,25
7aef20f12c90de905bf7782cb29dffb3,Prateleira Flutuante para Livros,,moveis_decoracao,53,400,1,1200,49,7,40
d221b0b65668b701135753c952b7a5f5,Eletrodomesticos 2 - 16kg - 58x19x85cm,,eletrodomesticos_2,38,2030,1,16100,58,19,85
cce61e7ab409679afd6ba99a47349582,Luminária Pendente Vintage,,moveis_decoracao,54,351,1,600,35,10,35
093cd981b714bcdff182b427d87fc8fc,Raquete de Tênis Júnior,,esporte_lazer,58,413,5,750,16,5,11
23fa975ce8503131504051933f2643af,Cama Mesa Banho - 3kg - 37x10x40cm,,cama_mesa_banho,53,448,3,3200,37,10,40
074fbdce1ed974986a2d2c9660b9eefb,Raquete de Tênis Júnior,,esporte_lazer,48,324,1,2100,30,20,45
8f03c5b78e41d6cecdfb6f6bbe4de8da,Cortador de Grama Manual,,ferramentas_jardim,43,594,3,5683,45,30,30
9988437646bfc0cbe0f97d4451cb08fc,Sanduicheira Elétrica Grill,,eletrodomesticos,60,230,3,300,27,13,17
5ad2c4859aad6ecebd816a300d34f326,Caneca Criativa 350ml,,cool_stuff,57,2066,1,1650,33,44,19
6bc7beedbbaefd0dc541f15678e48608,Tábua de Picar Bambu (3pç),,utilidades_domesticas,53,1564,1,1100,16,29,11
3cf2745a04ffbad66f835d61df48f8d4,Bola de Futebol Oficial (Edição Especial),,esporte_lazer,41,2679,2,400,25,15,25
90e5ed878b30ab97ae49a5709c1dbd5d,Marcador Permanente Preto (12un),,papelaria,59,607,6,1350,45,10,50
d16a25f576e1296fd955eb4136323f21,Balão de Voleibol Praia,,esporte_lazer,59,2134,1,4850,30,25,25
7a7f15a177bc01a71d26274bef4311fd,Capa para Samsung Galaxy S23,,telefonia,57,1238,3,500,18,8,16
3d75a35ffe2d78d994c7caa66db1c232,Colônia Nativa 200ml,,perfumaria,19,498,1,2500,30,16,30
58306668d7263e8ebd2d5c69ef31cc23,Shampoo Anticaspa 300ml,,beleza_saude,55,261,1,5300,25,105,12
e3a23a99f074226ad690393a840c3244,Fashion Bolsas E Acessorios - 100g - 17x3x12cm,,fashion_bolsas_e_acessorios,37,558,4,100,17,3,12
84aa780b4f8692cf7a28b30cd0ff671d,Limpa Para-brisas 500ml,,automotivo,58,855,6,2050,30,25,30
44dfeb8491daf22683dff46c7a3265b9,Luminária Pendente Moderna,,moveis_decoracao,54,2240,2,3000,69,11,11
32808768776c3aa459e4a6e143644cd6,Brinquedo Mordedor para Cães,,pet_shop,51,1348,2,1250,30,15,30
8ffdc77604396b5f0483e372aafe83f0,Raquete de Tênis Júnior,,esporte_lazer,58,958,3,600,16,7,12
818ce0c6a1687dd947ad226fb4387621,Mesa de Escritório 120x60cm,,moveis_escritorio,59,1318,1,7450,52,52,17
0b9d32c4f39a77eca7f39c5b69ebc690,Bota Social Masculina 41,,fashion_calcados,40,303,12,300,29,7,16
2007f2b457d10773f0d40622a433a22c,Perfume Aventus 50ml,,perfumaria,45,951,2,100,16,11,14
74a47de1d29e6b5c5b0135dbce365e67,Gaveteiro 3 Gavetas,,moveis_escritorio,42,1326,1,6025,57,55,22
8281b348c92d101d10c17e412b99d748,Creme Dental Branqueador 120g,,beleza_saude,47,332,1,2000,30,12,16
061c050147b7b9fb6f088593900e8dc6,Fashion Bolsas E Acessorios - 400g - 16x5x16cm,,fashion_bolsas_e_acessorios,48,150,2,400,16,5,16
34aca073a68b7ae1d470940db997c295,Bola de Futebol Oficial (Edição Especial),,esporte_lazer,60,941,8,6300,90,15,25
cef4f90ce027751d3acd18e554ca3e4c,Relógio Casual Feminino,,relogios_presentes,58,329,4,1400,33,10,33
e6f2a8e19c676520831a07479c0d774c,Lixeira Automática 12L,,utilidades_domesticas,25,558,1,900,26,32,31
ad0bb547c950431dae08e48803ff6dad,Fralda Ecológica Tam G (50un),,bebes,59,1591,1,2400,43,50,37
4ca054c4db947395a9f82c897d14b9cc,Construcao Ferramentas Seguranca - 882g - 18x19x14cm,,construcao_ferramentas_seguranca,34,1094,2,882,18,19,14
497afaeae8d825d8938d01e92007f654,Espelho Decorativo Ovalado,,moveis_decoracao,63,188,1,13700,100,7,90
db01f6d59372f9943ba1b411b59612fa,Lixeira Automática 5L,,utilidades_domesticas,50,349,1,300,50,4,11
e3217b2b6ec69befdfa1e98962b2565d,Jogo de Blocos 200pç,,brinquedos,57,882,4,350,20,25,20
e3fb4e9e85e0806fa95811fef10fb00f,Luminária Pendente Moderna,,moveis_decoracao,49,720,1,10050,40,45,40
e2ef692835bb1cebf4df94c3c306e352,Lixeira Automática 5L,,utilidades_domesticas,46,200,1,1100,40,10,35
afc6bc70dc56fcf15c7f9f1e4bc67dda,Organizador de Gavetas 3 Níveis,,utilidades_domesticas,59,303,1,9900,61,31,31
cf1c83c0097bce11c715b94f292769b5,Produto - 800g - 20x12x15cm,,,,,,800,20,12,15
04d752c2cda8f0972a8ab10ac9abdf12,Cama Mesa Banho - 900g - 50x5x50cm,,cama_mesa_banho,53,128,2,900,50,5,50
126cc3193a4db25b7957d001b0eb7f93,Raquete de Tênis Júnior,,esporte_lazer,58,3604,1,600,21,19,13
a52c53c58fd2105adfe80a817dfa5a76,Cama Mesa Banho - 1kg - 40x6x30cm,,cama_mesa_banho,60,418,1,1750,40,6,30
8f2fb4fbf4005e8763fc99f57dabb236,Teclado Multimídia ABNT2,,informatica_acessorios,34,561,1,250,16,7,16
8c7274c4e638e7f229007fe28aafc741,Produto - 1kg - 40x8x30cm,,,,,,1950,40,8,30
7cd368b177f37a01149c959266701c1f,Perfume Aventus 50ml,,perfumaria,53,1227,1,850,20,20,15
b7f11e51f023c6d2ba6a82e21ad20be1,Fralda Ecológica Tam G (50un),,bebes,48,513,1,16900,62,35,52
48f9072e368f7d7a924a4290c84121a5,Relógio Esportivo com GPS,,relogios_presentes,42,712,1,350,16,12,11
2fa9519c1258135c0ef52f270afb560a,Shampoo Anticaspa 500ml,,beleza_saude,60,1330,2,383,25,11,15
09f62215f404dbd29cb4378c9952e1b9,Tênis Esportivo Masculino 40,,fashion_calcados,34,240,12,200,29,7,16
bff9d75e90c1ecdb72ab40c3aafe7e49,Luminária Pendente Moderna,,moveis_decoracao,56,2042,2,3000,69,11,11
937a0cd52717a017956a9309a7bc49a0,"Mochila Executiva 17""",,malas_acessorios,55,947,2,6360,31,45,54
eca9ba7e0790a2802bfc28b0d7f92f56,Pulverizador de Jardim 2L,,ferramentas_jardim,60,1280,2,750,24,9,24
a95c77f369c8486c3ca5d101c49be836,Prateleira Flutuante para Sala,,moveis_decoracao,43,523,1,500,50,5,30
ef69b63fe95d8d9ff6ac136f213db1bc,Cama Mesa Banho - 3kg - 35x35x35cm,,cama_mesa_banho,48,1304,1,3600,35,35,35
40a87530ff9dde7f4f9a977c513c749d,Caderno Universitário 200fls,,papelaria,44,366,3,1500,38,30,28
4222fa433d71c969509acc408f343e89,Balão de Voleibol Praia,,esporte_lazer,60,220,2,300,20,5,20
60c7abb839b47c7e3732ff91c16c7c2d,Espelho Decorativo Ovalado,,moveis_decoracao,43,802,1,12950,68,26,44
3c3b7758fe340e0cc216142b0700124a,Limpa Para-brisas 500ml,,automotivo,51,1276,1,850,16,28,16
1f0fa82e30437fd4a2596a4ad75d8ee0,Lixeira Automática 12L,,utilidades_domesticas,53,462,1,530,17,17,19
39251fd407f6dc1db07c08f5786aee52,Limpa Para-brisas 500ml,,automotivo,55,519,2,700,26,10,35
017e3ffa31fcd2f8061fa66a9e486381,Relógio Casual Feminino,,relogios_presentes,53,553,2,700,19,9,15
18241450338cbc5751c433970f3f1060,Prateleira Flutuante para Livros,,moveis_decoracao,48,145,1,700,21,12,16
ba82e510acd9a0fe69a44cafea53f9aa,Caderno Universitário 200fls,,papelaria,43,166,1,200,16,10,11
204066e9c9f66ce2f88cbf4dfcb4edce,Andador Infantil Musical,,bebes,53,623,2,21200,75,52,25
9ba9e0b736763a4badc2d630822c0a1c,Lixeira Automática 5L,,utilidades_domesticas,59,1403,10,30000,60,60,60
43944a8f8f0b7ae86b6c3d3c2f257375,Batedeira Planetária 400W,,eletrodomesticos,52,1363,2,4920,65,11,33
8e910a5a78e3378d8c570c13e143d631,Cama Mesa Banho - 250g - 16x10x16cm,,cama_mesa_banho,52,166,1,250,16,10,16
25a1dc8e424d78921fdd4d787f355a23,Shampoo Anticaspa 300ml,,beleza_saude,46,1527,1,1317,20,19,16
8dc2f396f9c1b21665f94a5caa0ee791,Tábua de Picar Bambu (3pç),,utilidades_domesticas,47,484,6,1500,30,14,28
3b4ea3aae09e99353a54922da11954c3,Jogo de Blocos 200pç,,brinquedos,57,87,5,5700,39,30,29
f50df3b65ee30912ca3e462971e1334f,Mouse Óptico USB,,informatica_acessorios,58,870,2,700,28,10,19
3581c0b0a9a0bcd1a49381b65b4cd7e6,Cama Mesa Banho - 2kg - 45x22x33cm,,cama_mesa_banho,60,369,1,2050,45,22,33
6d5a9cd602c26f8751612f77ff4c6a90,Fralda Ecológica Tam G (50un),,bebes,37,235,2,9400,75,15,50
04808b9886b62b9c06b4c433e420dfbf,Livros Tecnicos - 500g - 23x3x16cm,,livros_tecnicos,33,918,1,500,23,3,16
a9b9032e79635ad9618808cfdd644c77,Bola de Futebol Oficial (Edição Especial),,esporte_lazer,30,221,4,150,25,25,25
3a807175ca79ae358737db8127977d35,Smartwatch Série 7,,eletronicos,48,1406,3,264,19,15,21
ca0ee6f66727726ab8ffefd5ded60390,Fashion Bolsas E Acessorios - 200g - 16x3x15cm,,fashion_bolsas_e_acessorios,17,98,1,200,16,3,15
45faac1ea8c173bb8c3e6cf23f5aac4e,Balão de Voleibol Praia,,esporte_lazer,45,2578,1,1325,24,24,20
e0c47a145f4748e4d7a418502d65aa35,Camiseta Geek Estampada,,cool_stuff,56,542,1,19500,71,76,50
3ef588bfd98e3e3a65ab2478b5b32824,Relógio Casual Masculino,,relogios_presentes,47,759,3,300,16,11,11
ccaa7b6a66901b63116131e619520822,Cama Mesa Banho - 3kg - 44x18x34cm,,cama_mesa_banho,58,127,3,3300,44,18,34
15a8b28443e64b840cc27ee2491507d4,Protetor Solar FPS 50,,beleza_saude,59,458,1,750,20,20,20
3f1a72ca5261f897ba5ec6370f37151b,Relógio Esportivo com GPS,,relogios_presentes,48,709,6,547,21,12,16
6fd771d57c8870a7affe71227bea0d5c,Eletroportateis - 575g - 20x11x17cm,,eletroportateis,44,876,4,575,20,11,17
98c398fbaff6d54ed48439476c7e9844,Lixeira Automática 12L,,utilidades_domesticas,46,1329,1,1000,20,10,20
0983cd4a5cabf1099659ce461511963c,Shampoo Anticaspa 300ml,,beleza_saude,58,1307,1,350,35,16,20
b28428391b08e61232dcc1ccf6bf71bc,Shampoo Anticaspa 500ml,,beleza_saude,62,1621,1,3600,40,11,21
0bdcdfb68f8b45a19fe06a348853cf4c,"Mochila Executiva 17""",,malas_acessorios,40,508,2,400,65,11,11
1a171b17d64e13187479dc66541e6541,Trem Elétrico com Luzes e Som,,brinquedos,39,554,3,1700,36,18,27
3e0d14278859868d181ed3f1dd51fc32,Luminária Pendente Vintage,,moveis_decoracao,31,122,1,1500,59,10,25
a0686391b9b79dbfb9577555719ec45e,Kit de Limpeza Multiuso (5pç),,utilidades_domesticas,55,773,1,26950,44,48,44
bf40a2c68f58ee4873b0a79084030073,Livro Sapiens: Uma Breve História da Humanidade,,livros_interesse_geral,27,458,1,250,27,9,18
3a221f8b6066d77649602c0ea9ec8922,Cortador de Grama Manual,,ferramentas_jardim,55,640,4,8000,49,28,57
8d437dc54645e02e40d13fb2de911c1b,Bola de Futebol Oficial (Edição Especial),,esporte_lazer,31,486,1,500,25,15,20
acbbaa8cbb7857102ad783c73caa55c5,Fralda Ecológica Tam G (50un),,bebes,21,618,1,483,17,24,21
993ac19aa975075775c16ba15426f8be,Mouse Sem Fio 2.4GHz,,informatica_acessorios,52,1731,4,9600,52,19,51
37ba623c5ab34ea8b964009a10e87126,Ámbar Noche Eau de Parfum,,perfumaria,49,304,1,487,21,17,17
0e429613002a4b7dfa4554005e2ab8d2,Geladeira Frost Free 400L,,eletrodomesticos,59,250,1,250,27,13,17
2eb384017334e47db9ccf364216799df,Kit de Limpeza Multiuso (5pç),,utilidades_domesticas,59,887,1,5500,32,32,32
3a3fb4bcc28c99c4b0dc6af206e2744d,Raquete de Tênis Júnior,,esporte_lazer,37,1023,1,300,17,17,12
30d755143f7313a7c3d24f936273dc19,Creme Dental Branqueador 90g,,beleza_saude,47,886,4,667,30,16,16
0df80257de6a3154415598a80718fb81,Carregador Portátil 10000mAh,,eletronicos,31,374,1,100,25,7,16
c62af29c3eb929d6ceaf29e52fc433cc,Bola de Futebol Oficial (Edição Especial),,esporte_lazer,33,1375,1,300,18,8,14
c6dd917a0be2a704582055949915ab32,Caneta 3D Iniciante,,cool_stuff,54,1012,1,1200,42,25,15
a3cc2811456002f4baf5a88ab9ff3427,Bola de Futebol Oficial (Edição Especial),,esporte_lazer,46,582,1,6650,30,50,30
b142d7aed19ed6df9da4eafdc297afde,Pendrive 32GB USB 3.0,,informatica_acessorios,58,679,4,140,16,11,17
999ad46c08ea9b778cefc75048156f30,Mouse Sem Fio 2.4GHz,,informatica_acessorios,36,983,4,1700,31,12,22
7edd6cf84eed8d7a3b63543734fb1249,Marcador Permanente Preto (12un),,papelaria,42,456,1,750,16,20,35
e21af3d371523b2d9543645d3564a873,Relógio Casual Masculino,,relogios_presentes,57,558,2,400,16,11,20
8e6dfa2ec54784c9cc3b54dbfc03cf28,Cama Mesa Banho - 750g - 16x16x16cm,,cama_mesa_banho,51,749,1,750,16,16,16
39ac440ab059438fe111c13c78aa46f9,Fashion Bolsas E Acessorios - 1kg - 42x13x43cm,,fashion_bolsas_e_acessorios,53,408,3,1100,42,13,43
a4275459104a31ba114508b8709860d1,Aromatizante Automotivo Lavanda,,automotivo,51,186,1,9250,67,6,20
c7a25fcdfacd75badad0a90956707833,Lixeira Automática 12L,,utilidades_domesticas,54,351,2,145,19,4,12
20c26b058070cf8c6bbb8c8943eea98c,Aromatizante Automotivo Lavanda,,automotivo,55,703,6,5100,47,19,23
96693703af76b26b2d20895a71ea98b4,Shampoo Anticaspa 300ml,,beleza_saude,53,348,1,450,86,15,15
4d1cb16db8705120e188da9c8a10ba93,Teclado Multimídia ABNT2,,informatica_acessorios,44,624,7,200,30,2,39
aed4b8c10ee4d129b9db14174ca6f4d9,Sinalizacao E Seguranca - 1kg - 33x13x20cm,,sinalizacao_e_seguranca,57,2162,5,1350,33,13,20
491a99b628dd0701b0758ec05b49cafb,Fashion Bolsas E Acessorios - 100g - 16x5x16cm,,fashion_bolsas_e_acessorios,45,809,1,100,16,5,16
0e8667de30891d1a7de8ab9ebae611d9,Cama Mesa Banho - 950g - 35x15x25cm,,cama_mesa_banho,48,207,1,950,35,15,25
cf42d2701c959607c1875764e88c7266,Caneta 3D Iniciante,,cool_stuff,34,365,1,517,25,18,22
d5f1f35337b832cc42168c69511e311d,Limpa Para-brisas 1L,,automotivo,54,145,4,100,24,2,17
a3ccb9eeebc476c5a34811bedb6188b3,Luminária LED Multicolorida,,cool_stuff,22,165,1,423,24,13,16
f3720bc68555b1bff49b9ffd41b017ac,Mouse Óptico USB,,informatica_acessorios,60,274,1,867,34,15,15
04f6c1fd057cc96a63e1f9579ddb942b,Martelo de Aço 500g,,construcao_ferramentas_construcao,59,320,1,100,20,4,25
a247560ddd8592a3eed82b43f60d9f27,Caderno Universitário 100fls,,papelaria,58,213,3,4200,25,55,37
1e1d5e507a02d77ca05f0fbd4783af9c,Trem Elétrico com Luzes e Som,,brinquedos,48,273,2,583,18,21,21
76c04eec31170f3439b76c6fa6601cc3,Andador Infantil Musical,,bebes,56,379,2,12350,60,32,42
99f265229d46f700208ad7cb1ff48aae,Carregador Rápido USB-C 20W,,telefonia,60,755,6,350,17,4,12
78d7edf3fda961dc8ac6999761ba5b05,Arranhador para Gatos 60cm,,pet_shop,63,1440,3,1400,50,20,40
b917d488bd4ad4225f8d046a32e2d122,Arranhador para Gatos 60cm,,pet_shop,63,687,2,200,20,10,20
70d105fdaaef81ef28419e11afe0372c,Cama Mesa Banho - 1kg - 40x6x30cm,,cama_mesa_banho,59,416,1,1750,40,6,30
7dfaf5d5673b7663f59e93262a2e393b,Capa para iPhone 13,,telefonia,51,394,7,150,19,3,11
1a500c1549fa82451817be3577b4c49a,Aromatizante Automotivo Baunilha,,automotivo,59,1114,3,350,16,5,11
834c93d10b7198a51cb3420a91d0146f,Prateleira Flutuante para Livros,,moveis_decoracao,36,1087,1,300,38,15,30
d47f1895ec4f641a519a65d73d2157b5,Raquete de Tênis Júnior,,esporte_lazer,56,661,5,200,16,5,13
9a53219f889aa616af7f732ed9aa3fad,Espelho Decorativo Ovalado,,moveis_decoracao,49,1750,3,3150,105,3,70
3ee348fbc4378a65116322ca7fe06729,Jogo de Blocos 100pç,,brinquedos,59,549,3,11600,24,77,24
542d6af4881a5a647cde02c201f43916,Cama Mesa Banho - 550g - 16x10x16cm,,cama_mesa_banho,54,204,1,550,16,10,16
cd3be6f2b54a7e252f5283ad7c26970d,Tapete Higiênico Cachorro 40x50cm,,pet_shop,55,285,1,700,20,11,13
f6ce2f79a280fa3c1ddc114d34ab273d,Eletroportateis - 1kg - 16x16x16cm,,eletroportateis,52,1074,1,1150,16,16,16
f82a4b08cf7b2bf375fb77e519231f9a,Prateleira Flutuante para Livros,,moveis_decoracao,53,553,1,1500,35,9,25
d0f60a1e9932071f2a2baa5fc50f0a19,Parafusadeira Elétrica 12V,,construcao_ferramentas_construcao,60,2438,4,6143,24,13,14
a8385505c3cdcbf7c6acdf0e946d89c8,Relógio Casual Masculino,,relogios_presentes,47,1387,3,440,18,14,17
a7d454bed93698b6ddb23f865e69f111,Cadeira Presidente Ergonômica,,moveis_escritorio,40,2137,1,10850,58,28,58
600807028ef02560765e441c161a9da3,Pacote de Canetas Esferográficas (10un),,papelaria,60,589,3,250,21,7,15
40cb7bb3d30559b9b6c4fb62bc837962,Cama Mesa Banho - 350g - 47x4x35cm,,cama_mesa_banho,54,617,2,350,47,4,35
a8e59319e3c44b5af3a5412d713af5bb,Produto - 200g - 16x12x15cm,,,,,,200,16,12,15
c38458375b2a89d0c8a6313b016dcdc7,Protetor Solar FPS 50,,beleza_saude,59,703,1,150,20,20,15
00126f27c813603687e6ce486d909d01,Caneta 3D Iniciante,,cool_stuff,42,2461,1,700,25,5,15
a1d29fcea65a08f06b17d824306628cc,Lixeira Automática 12L,,utilidades_domesticas,59,881,2,1600,42,15,24
e7ab5dc415d1ef9ab700f49ce67adbdb,Sinalizacao E Seguranca - 300g - 20x11x15cm,,sinalizacao_e_seguranca,54,1049,1,300,20,11,15
649397f4b92e94607361df83b1adbe8e,Raquete de Tênis Profissional,,esporte_lazer,48,2639,5,1200,20,35,26
cd90f11ad61a8c297079c171ec8904f8,Limpa Para-brisas 500ml,,automotivo,57,1076,3,3150,100,3,42
